movieId,title,genres,published
6415,Intervista (1987),Comedy|Drama,02/08/2017 16:24
6416,King Rat (1965),Drama|War,02/08/2017 16:24
6419,Mr. & Mrs. Bridge (1990),Drama,02/08/2017 16:24
6422,Shenandoah (1965),Drama|War|Western,02/08/2017 16:24
6423,Straight Talk (1992),Comedy,02/08/2017 16:24
6424,Oscar (1991),Comedy|Crime|Mystery|Romance,02/08/2017 16:24
6425,"6th Man, The (Sixth Man, The) (1997)",Comedy,02/08/2017 16:24
6426,"Far Country, The (1954)",Western,02/08/2017 16:24
6427,"Railway Children, The (1970)",Children|Drama,02/08/2017 16:24
6428,Two Mules for Sister Sara (1970),Comedy|War|Western,02/08/2017 16:24
6429,Winchester '73 (1950),Western,02/08/2017 16:24
6431,Battle Cry (1955),Drama|War,02/08/2017 16:24
6432,"Courtship of Eddie's Father, The (1963)",Comedy,02/08/2017 16:24
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,02/08/2017 16:24
6436,This Boy's Life (1993),Drama,02/08/2017 16:24
6440,Barton Fink (1991),Drama|Thriller,02/08/2017 16:24
6442,Belle Ã©poque (1992),Comedy|Romance,02/08/2017 16:24
6446,"Comancheros, The (1961)",Action|Adventure|Drama|Romance,02/08/2017 16:24
6447,Duel at Diablo (1966),War,02/08/2017 16:24
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,02/08/2017 16:24
6449,From the Terrace (1960),Drama,02/08/2017 16:24
6450,"Heaven Knows, Mr. Allison (1957)",Drama|War,02/08/2017 16:24
6452,"Long, Hot Summer, The (1958)",Drama,02/08/2017 16:24
6454,Music Box (1989),Drama,02/08/2017 16:24
6458,"Blue Max, The (1966)",Adventure|Drama|War,02/08/2017 16:24
6460,"Trial, The (ProcÃ¨s, Le) (1962)",Drama,02/08/2017 16:24
6461,"Unforgiven, The (1960)",Drama|Western,02/08/2017 16:24
6464,Good Burger (1997),Children|Comedy,02/08/2017 16:24
6465,Jubilee (1977),Drama,02/08/2017 16:24
6466,Mississippi Masala (1991),Drama|Romance,02/08/2017 16:24
6467,Quai des OrfÃ¨vres (Jenny Lamour) (1947),Crime|Drama,02/08/2017 16:24
6468,"Stranger Among Us, A (1992)",Crime|Drama|Romance,02/08/2017 16:24
6470,Chisum (1970),Western,02/08/2017 16:24
6473,Half Moon Street (1986),Drama|Thriller,02/08/2017 16:24
6474,"Truce, The (a.k.a. La Tregua) (1996)",Drama,02/08/2017 16:24
6476,Shattered (1991),Mystery|Thriller,02/08/2017 16:24
6477,"Song of Bernadette, The (1943)",Drama,02/08/2017 16:24
6480,Thoroughly Modern Millie (1967),Comedy|Musical,02/08/2017 16:24
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,02/08/2017 16:24
6484,Hollywood Homicide (2003),Action|Crime|Drama,02/08/2017 16:24
6493,Alex and Emma (2003),Comedy|Drama|Romance,02/08/2017 16:24
6498,Murphy's War (1971),War,02/08/2017 16:24
6502,28 Days Later (2002),Action|Horror|Sci-Fi,02/08/2017 16:24
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,02/08/2017 16:24
6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,02/08/2017 16:24
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,02/08/2017 16:24
6513,Made for Each Other (1939),Comedy|Drama|Romance,02/08/2017 16:24
6514,Ring of Terror (1962),Horror,02/08/2017 16:24
6515,You Only Live Once (1937),Crime|Film-Noir,02/08/2017 16:24
6516,Anastasia (1956),Drama,02/08/2017 16:24
6518,Flight of the Intruder (1991),Action|War,02/08/2017 16:24
6521,"Main Event, The (1979)",Comedy,02/08/2017 16:24
6522,Man's Favorite Sport? (1964),Comedy,02/08/2017 16:24
6525,Nuts (1987),Drama,02/08/2017 16:24
6527,Scaramouche (1952),Adventure|Romance,02/08/2017 16:24
6528,Start the Revolution Without Me (1970),Comedy,02/08/2017 16:24
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,02/08/2017 16:24
6531,"Hour of the Pig, The (1993)",Crime|Drama|Mystery,02/08/2017 16:24
6533,"What's Up, Doc? (1972)",Comedy,02/08/2017 16:24
6534,Hulk (2003),Action|Adventure|Sci-Fi,02/08/2017 16:24
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,02/08/2017 16:24
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,02/08/2017 16:24
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,02/08/2017 16:24
6538,Swimming Pool (2003),Drama|Mystery|Thriller,02/08/2017 16:24
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,02/08/2017 16:24
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,02/08/2017 16:24
6547,Northfork (2003),Drama|Fantasy,02/08/2017 16:24
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,02/08/2017 16:24
6550,Johnny English (2003),Action|Comedy|Thriller,02/08/2017 16:24
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,02/08/2017 16:24
6559,Little Giants (1994),Children|Comedy,02/08/2017 16:24
6561,"Mouse That Roared, The (1959)",Comedy|War,02/08/2017 16:24
6562,Spencer's Mountain (1963),Comedy|Drama,02/08/2017 16:24
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,02/08/2017 16:24
6565,Seabiscuit (2003),Drama,02/08/2017 16:24
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,02/08/2017 16:24
6568,Camp (2003),Comedy|Musical,02/08/2017 16:24
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,02/08/2017 16:24
6579,"One, Two, Three (1961)",Comedy,02/08/2017 16:24
6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,02/08/2017 16:24
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,02/08/2017 16:24
6585,White Lightning (1973),Action|Crime|Drama,02/08/2017 16:24
6586,American Wedding (American Pie 3) (2003),Comedy,02/08/2017 16:24
6587,Gigli (2003),Comedy|Crime|Romance,02/08/2017 16:24
6591,"Magdalene Sisters, The (2002)",Drama,02/08/2017 16:24
6592,"Secret Lives of Dentists, The (2002)",Drama,02/08/2017 16:24
6593,Freaky Friday (2003),Children|Comedy|Fantasy,02/08/2017 16:24
6595,S.W.A.T. (2003),Action|Thriller,02/08/2017 16:24
6596,"Divorce, Le (2003)",Comedy|Drama|Romance,02/08/2017 16:24
6598,Step Into Liquid (2002),Documentary,02/08/2017 16:24
6599,Accattone (1961),Drama,02/08/2017 16:24
6600,...And God Spoke (1993),Comedy,02/08/2017 16:24
6602,Brain Damage (1988),Comedy|Horror,02/08/2017 16:24
6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,02/08/2017 16:24
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,02/08/2017 16:24
6611,Umberto D. (1952),Drama,02/08/2017 16:24
6612,Brother's Keeper (1992),Documentary,02/08/2017 16:24
6613,"Day of the Dolphin, The (1973)",Drama,02/08/2017 16:24
6615,Freddy vs. Jason (2003),Action|Horror|Thriller,02/08/2017 16:24
6617,Open Range (2003),Western,02/08/2017 16:24
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,02/08/2017 16:24
6620,American Splendor (2003),Comedy|Drama,02/08/2017 16:24
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,02/08/2017 16:24
6628,Hot Dog... The Movie (1984),Comedy,02/08/2017 16:24
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,02/08/2017 16:24
6630,"Inn of the Sixth Happiness, The (1958)",Adventure|Drama,02/08/2017 16:24
6636,"Sure Thing, The (1985)",Comedy|Romance,02/08/2017 16:24
6638,Valley Girl (1983),Comedy|Romance,02/08/2017 16:24
6639,Wait Until Dark (1967),Drama|Thriller,02/08/2017 16:24
6641,Code Unknown (Code inconnu: RÃ©cit incomplet de divers voyages) (2000),Drama,02/08/2017 16:24
6643,Tokyo Story (TÃ´kyÃ´ monogatari) (1953),Drama,02/08/2017 16:24
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,02/08/2017 16:24
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,02/08/2017 16:24
6646,Valley of the Dolls (1967),Drama,02/08/2017 16:24
6650,Kind Hearts and Coronets (1949),Comedy|Drama,02/08/2017 16:24
6658,10 (1979),Comedy|Romance,02/08/2017 16:24
6659,Tremors (1990),Comedy|Horror|Sci-Fi,02/08/2017 16:24
6662,"Pink Panther, The (1963)",Comedy|Crime,02/08/2017 16:24
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,02/08/2017 16:24
6664,Commando (1985),Action|Adventure,02/08/2017 16:24
6665,Dracula (1979),Horror|Romance,02/08/2017 16:24
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,02/08/2017 16:24
6669,Ikiru (1952),Drama,02/08/2017 16:24
6671,"Angel at My Table, An (1990)",Drama,02/08/2017 16:24
6676,Incident at Oglala (1992),Documentary,02/08/2017 16:24
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,02/08/2017 16:24
6679,Revolution OS (2001),Documentary,02/08/2017 16:24
6683,Fire (1996),Drama,02/08/2017 16:24
6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,02/08/2017 16:24
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,02/08/2017 16:24
6690,Don't Tempt Me (Sin noticias de Dios) (2001),Comedy|Fantasy|Mystery,02/08/2017 16:24
6695,Jeepers Creepers 2 (2003),Horror|Thriller,02/08/2017 16:24
6703,"Order, The (2003)",Horror|Mystery|Thriller,02/08/2017 16:24
6706,Taking Sides (2001),Drama,02/08/2017 16:24
6707,Cabin Fever (2002),Horror|Thriller,02/08/2017 16:24
6708,Matchstick Men (2003),Comedy|Crime|Drama,02/08/2017 16:24
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,02/08/2017 16:24
6710,Dummy (2002),Comedy|Drama|Romance,02/08/2017 16:24
6711,Lost in Translation (2003),Comedy|Drama|Romance,02/08/2017 16:24
6713,Millennium Actress (Sennen joyÃ») (2001),Animation|Drama|Romance,02/08/2017 16:24
6718,Gotcha! (1985),Comedy,02/08/2017 16:24
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,02/08/2017 16:24
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,02/08/2017 16:24
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,02/08/2017 16:24
6724,Paper Moon (1973),Comedy|Crime|Drama,02/08/2017 16:24
6725,Sgt. Pepper's Lonely Hearts Club Band (1978),Adventure|Musical,02/08/2017 16:24
6728,"Ugly American, The (1963)",Drama,02/08/2017 16:24
6730,Convoy (1978),Action|Comedy|Drama,02/08/2017 16:24
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,02/08/2017 16:24
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,02/08/2017 16:24
6735,"Rose, The (1979)",Drama,02/08/2017 16:24
6739,At War with the Army (1950),Comedy|Musical|Romance,02/08/2017 16:24
6743,Jungle Book (1942),Adventure|Fantasy,02/08/2017 16:24
6744,Once Bitten (1985),Comedy|Horror,02/08/2017 16:24
6748,"Brood, The (1979)",Horror,02/08/2017 16:24
6751,Cold Creek Manor (2003),Drama|Thriller,02/08/2017 16:24
6753,Secondhand Lions (2003),Children|Comedy|Drama,02/08/2017 16:24
6754,Underworld (2003),Action|Fantasy|Horror,02/08/2017 16:24
6755,Bubba Ho-tep (2002),Comedy|Horror,02/08/2017 16:24
6757,Demonlover (2002),Crime|Drama|Mystery|Thriller,02/08/2017 16:24
6760,In This World (2002),Adventure|Drama,02/08/2017 16:24
6762,Yossi & Jagger (2002),Drama|Romance,02/08/2017 16:24
6763,Duplex (2003),Comedy|Crime,02/08/2017 16:24
6764,"Rundown, The (2003)",Action|Adventure|Comedy,02/08/2017 16:24
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,02/08/2017 16:24
6768,Luther (2003),Drama,02/08/2017 16:24
6769,Mambo Italiano (2003),Comedy,02/08/2017 16:24
6770,My Life Without Me (2003),Drama|Romance,02/08/2017 16:24
6771,Dorm Daze (National Lampoon Presents Dorm Daze) (2003),Comedy,02/08/2017 16:24
6772,To Be and to Have (Ã_tre et avoir) (2002),Documentary,02/08/2017 16:24
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,02/08/2017 16:24
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,02/08/2017 16:24
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,02/08/2017 16:24
6777,Judgment at Nuremberg (1961),Drama,02/08/2017 16:24
6779,"Same Time, Next Year (1978)",Comedy|Drama|Romance,02/08/2017 16:24
6780,"Brief History of Time, A (1991)",Documentary,02/08/2017 16:24
6782,Leningrad Cowboys Go America (1989),Comedy|Musical,02/08/2017 16:24
6783,"Rules of the Game, The (La rÃ¨gle du jeu) (1939)",Comedy|Drama,02/08/2017 16:24
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,02/08/2017 16:24
6786,Kiss of the Spider Woman (1985),Drama,02/08/2017 16:24
6787,All the President's Men (1976),Drama|Thriller,02/08/2017 16:24
6788,Angie (1994),Comedy|Drama|Romance,02/08/2017 16:24
6790,Avalon (2001),Drama|Fantasy|Sci-Fi,02/08/2017 16:24
6791,Babette's Feast (Babettes gÃ_stebud) (1987),Drama,02/08/2017 16:24
6793,Beethoven (1992),Children|Comedy|Drama,02/08/2017 16:24
6794,Beethoven's 2nd (1993),Children|Comedy,02/08/2017 16:24
6796,Boyz N the Hood (1991),Crime|Drama,02/08/2017 16:24
6797,Bugsy (1991),Crime|Drama,02/08/2017 16:24
6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical,02/08/2017 16:24
6800,Cobra (1986),Action|Crime,02/08/2017 16:24
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,02/08/2017 16:24
6806,Time and Tide (Seunlau Ngaklau) (2000),Action|Crime|Thriller,02/08/2017 16:24
6807,Monty Python's The Meaning of Life (1983),Comedy,02/08/2017 16:24
6808,Where Eagles Dare (1968),Action|Adventure|War,02/08/2017 16:24
6810,Sleeping with the Enemy (1991),Drama|Thriller,02/08/2017 16:24
6811,PCU (1994),Comedy,02/08/2017 16:24
6812,"Rookie, The (1990)",Action|Comedy|Thriller,02/08/2017 16:24
6813,"Ghost and Mr. Chicken, The (1966)",Comedy|Romance,02/08/2017 16:24
6814,City Heat (1984),Action|Comedy,02/08/2017 16:24
6816,Three O'Clock High (1987),Comedy,02/08/2017 16:24
6818,Come and See (Idi i smotri) (1985),Drama|War,02/08/2017 16:24
6820,Ginger Snaps (2000),Drama|Horror|Thriller,02/08/2017 16:24
6822,"Ballad of Little Jo, The (1993)",Drama|Western,02/08/2017 16:24
6826,"Shakiest Gun in the West, The (1968)",Comedy|Western,02/08/2017 16:24
6827,It's Pat (1994),Comedy,02/08/2017 16:24
6828,"Sunday in the Country, A (Un dimanche Ã  la campagne) (1984)",Drama,02/08/2017 16:24
6829,"Gun in Betty Lou's Handbag, The (1992)",Comedy|Mystery,02/08/2017 16:24
6830,Sudden Fear (1952),Film-Noir|Horror|Thriller,02/08/2017 16:24
6832,Regarding Henry (1991),Drama,02/08/2017 16:24
6835,Alien Contamination (1980),Action|Horror|Sci-Fi,02/08/2017 16:24
6840,"Hospital, The (1971)",Comedy|Drama,02/08/2017 16:24
6850,Leap of Faith (1992),Comedy|Drama,02/08/2017 16:24
6851,"Gas, Food, Lodging (1992)",Drama|Romance,02/08/2017 16:24
6852,In Cold Blood (1967),Crime|Drama,02/08/2017 16:24
6856,Yankee Doodle Dandy (1942),Drama|Musical,02/08/2017 16:24
6857,Ninja Scroll (JÃ»bei ninpÃ»chÃ´) (1995),Action|Adventure|Animation|Fantasy,02/08/2017 16:24
6858,Knife in the Water (NÃ_z w wodzie) (1962),Drama,02/08/2017 16:24
6862,Out of Time (2003),Crime|Drama|Thriller,02/08/2017 16:24
6863,School of Rock (2003),Comedy|Musical,02/08/2017 16:24
6864,"Concert for George, The (2003)",Documentary|Musical,02/08/2017 16:24
6867,"Station Agent, The (2003)",Comedy|Drama,02/08/2017 16:24
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,02/08/2017 16:24
6869,Bus 174 (Ã”nibus 174) (2002),Crime|Documentary,02/08/2017 16:24
6870,Mystic River (2003),Crime|Drama|Mystery,02/08/2017 16:24
6872,"House of the Dead, The (2003)",Action|Horror,02/08/2017 16:24
6873,Intolerable Cruelty (2003),Comedy|Romance,02/08/2017 16:24
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,02/08/2017 16:24
6875,Dopamine (2003),Comedy|Drama|Romance,02/08/2017 16:24
6877,Girls Will Be Girls (2003),Comedy,02/08/2017 16:24
6879,Runaway Jury (2003),Drama|Thriller,02/08/2017 16:24
6880,"Texas Chainsaw Massacre, The (2003)",Horror,02/08/2017 16:24
6881,Pieces of April (2003),Comedy|Drama,02/08/2017 16:24
6883,Sylvia (2003),Drama|Romance,02/08/2017 16:24
6884,Veronica Guerin (2003),Crime|Drama|Thriller,02/08/2017 16:24
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,02/08/2017 16:24
6887,Radio (2003),Drama,02/08/2017 16:24
6888,Scary Movie 3 (2003),Comedy|Horror,02/08/2017 16:24
6889,Brother Bear (2003),Adventure|Animation|Children,02/08/2017 16:24
6890,Elephant (2003),Drama,02/08/2017 16:24
6892,"Singing Detective, The (2003)",Comedy|Drama|Musical|Mystery,02/08/2017 16:24
6893,"Italian Job, The (1969)",Action|Comedy|Crime,02/08/2017 16:24
6896,Shoah (1985),Documentary|War,02/08/2017 16:24
6898,Sweet Sixteen (2002),Drama,02/08/2017 16:24
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,02/08/2017 16:24
6906,That Was Then... This Is Now (1985),Drama,02/08/2017 16:24
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,02/08/2017 16:24
6918,"Unvanquished, The (Aparajito) (1957)",Drama,02/08/2017 16:24
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,02/08/2017 16:24
6927,"Human Stain, The (2003)",Drama|Romance|Thriller,02/08/2017 16:24
6930,Girlhood (2003),Documentary,02/08/2017 16:24
6932,Shattered Glass (2003),Crime|Drama,02/08/2017 16:24
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,02/08/2017 16:24
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,02/08/2017 16:24
6936,Elf (2003),Children|Comedy|Fantasy,02/08/2017 16:24
6940,In My Skin (Dans ma Peau) (2002),Drama,02/08/2017 16:24
6942,Love Actually (2003),Comedy|Drama|Romance,02/08/2017 16:24
6944,Father of the Bride (1991),Comedy,02/08/2017 16:24
6945,My Architect: A Son's Journey (2003),Documentary,02/08/2017 16:24
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,02/08/2017 16:24
6950,"Missing, The (2003)",Adventure|Thriller|Western,02/08/2017 16:24
6951,"Cat in the Hat, The (2003)",Children|Comedy,02/08/2017 16:24
6952,Gothika (2003),Horror|Thriller,02/08/2017 16:24
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,02/08/2017 16:24
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,02/08/2017 16:24
6957,Bad Santa (2003),Comedy|Crime,02/08/2017 16:24
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,02/08/2017 16:24
6959,Timeline (2003),Action|Adventure|Sci-Fi,02/08/2017 16:24
6961,Damage (Fatale) (1992),Drama,02/08/2017 16:24
6963,Devil's Playground (2002),Documentary,02/08/2017 16:24
6964,Dance with a Stranger (1985),Crime|Drama|Thriller,02/08/2017 16:24
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,02/08/2017 16:24
6970,Desk Set (1957),Comedy|Romance,02/08/2017 16:24
6971,Europa (Zentropa) (1991),Drama|Thriller,02/08/2017 16:24
6974,"Freshman, The (1990)",Comedy|Crime,02/08/2017 16:24
6975,Funny Games (1997),Drama|Horror|Thriller,02/08/2017 16:24
6977,New Jack City (1991),Action|Crime|Drama,02/08/2017 16:24
6978,Slacker (1991),Comedy|Drama,02/08/2017 16:24
6979,WarGames (1983),Drama|Sci-Fi|Thriller,02/08/2017 16:24
6981,"Ordet (Word, The) (1955)",Drama,02/08/2017 16:24
6982,Forbidden Games (Jeux interdits) (1952),Drama|War,02/08/2017 16:24
6983,Jane Eyre (1944),Drama|Romance,02/08/2017 16:24
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,02/08/2017 16:24
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,02/08/2017 16:24
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,02/08/2017 16:24
6989,Gorky Park (1983),Crime|Drama|Thriller,02/08/2017 16:24
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,02/08/2017 16:24
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance,02/08/2017 16:24
6992,Guarding Tess (1994),Comedy|Drama,02/08/2017 16:24
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,02/08/2017 16:24
6995,Hercules in New York (1970),Action|Comedy|Fantasy,02/08/2017 16:24
6996,Highlander II: The Quickening (1991),Action|Sci-Fi,02/08/2017 16:24
6997,Hoffa (1992),Crime|Drama,02/08/2017 16:24
6999,Housesitter (1992),Comedy|Romance,02/08/2017 16:24
7000,Hudson Hawk (1991),Action|Adventure|Comedy,02/08/2017 16:24
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,02/08/2017 16:24
7002,Mindwalk (1990),Drama,02/08/2017 16:24
7003,Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller,02/08/2017 16:24
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,02/08/2017 16:24
7005,King Ralph (1991),Comedy,02/08/2017 16:24
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,02/08/2017 16:24
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,02/08/2017 16:24
7009,Lorenzo's Oil (1992),Drama,02/08/2017 16:24
7010,"Lover, The (Amant, L') (1992)",Drama|Romance,02/08/2017 16:24
7011,"Bullfighter, The (Matador) (1986)",Comedy|Crime|Drama,02/08/2017 16:24
7012,Mr. Destiny (1990),Comedy|Fantasy,02/08/2017 16:24
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,02/08/2017 16:24
7016,Over the Top (1987),Action|Drama,02/08/2017 16:24
7017,Passenger 57 (1992),Action|Thriller,02/08/2017 16:24
7018,Presumed Innocent (1990),Crime|Drama|Thriller,02/08/2017 16:24
7020,Proof (1991),Comedy|Drama|Romance,02/08/2017 16:24
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,02/08/2017 16:24
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,02/08/2017 16:24
7024,"Salo, or The 120 Days of Sodom (SalÃ_ o le 120 giornate di Sodoma) (1976)",Drama,02/08/2017 16:24
7025,"Midnight Clear, A (1992)",Drama|War,02/08/2017 16:24
7026,Summer School (1987),Comedy,02/08/2017 16:24
7027,Silverado (1985),Action|Western,02/08/2017 16:24
7028,Quick Change (1990),Comedy|Crime,02/08/2017 16:24
7029,Rabid (1977),Horror|Thriller,02/08/2017 16:24
7034,Show Me Love (Fucking Ã…mÃ¥l) (1998),Drama|Romance,02/08/2017 16:24
7036,Teen Wolf (1985),Comedy|Fantasy,02/08/2017 16:24
7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance,02/08/2017 16:24
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,02/08/2017 16:24
7042,Betty Blue (37Â°2 le matin) (1986),Drama|Romance,02/08/2017 16:24
7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama,02/08/2017 16:24
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,02/08/2017 16:24
7045,"Witches, The (1990)",Children|Fantasy,02/08/2017 16:24
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,02/08/2017 16:24
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime,02/08/2017 16:24
7050,Follow the Fleet (1936),Comedy|Musical|Romance,02/08/2017 16:24
7051,"What's New, Pussycat (1965)",Comedy,02/08/2017 16:24
7055,Swing Time (1936),Comedy|Musical|Romance,02/08/2017 16:24
7056,"Public Enemy, The (1931)",Action|Crime|Drama,02/08/2017 16:24
7058,Life with Father (1947),Comedy,02/08/2017 16:24
7059,National Velvet (1944),Children|Drama,02/08/2017 16:24
7060,Jesus Christ Superstar (1973),Drama|Musical,02/08/2017 16:24
7061,Dark Victory (1939),Drama|Romance,02/08/2017 16:24
7062,Birdman of Alcatraz (1962),Drama,02/08/2017 16:24
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,02/08/2017 16:24
7064,Beauty and the Beast (La belle et la bÃªte) (1946),Drama|Fantasy,02/08/2017 16:24
7065,"Birth of a Nation, The (1915)",Drama|War,02/08/2017 16:24
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,02/08/2017 16:24
7068,Last Year at Marienbad (L'AnnÃ©e derniÃ¨re Ã  Marienbad) (1961),Drama|Mystery|Romance,02/08/2017 16:24
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,02/08/2017 16:24
7070,Red River (1948),Action|Adventure|Western,02/08/2017 16:24
7071,"Woman Under the Influence, A (1974)",Drama,02/08/2017 16:24
7072,Stagecoach (1939),Action|Drama|Romance|Western,02/08/2017 16:24
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,02/08/2017 16:24
7074,"Navigator, The (1924)",Comedy,02/08/2017 16:24
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical,02/08/2017 16:24
7076,Bullitt (1968),Action|Crime|Drama|Thriller,02/08/2017 16:24
7078,Jezebel (1938),Drama,02/08/2017 16:24
7079,"Hunchback of Notre Dame, The (1939)",Drama,02/08/2017 16:24
7080,42nd Street (1933),Drama|Musical|Romance,02/08/2017 16:24
7081,I'm No Angel (1933),Comedy,02/08/2017 16:24
7082,That Touch of Mink (1962),Comedy|Romance,02/08/2017 16:24
7083,Sweet Dreams (1985),Drama,02/08/2017 16:24
7084,"Play It Again, Sam (1972)",Comedy|Romance,02/08/2017 16:24
7085,Send Me No Flowers (1964),Comedy|Romance,02/08/2017 16:24
7086,Pygmalion (1938),Comedy|Drama,02/08/2017 16:24
7087,"Passage to India, A (1984)",Adventure|Drama,02/08/2017 16:24
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,02/08/2017 16:24
